ID,Timestamp,DateTime,DeviceName,Value,RawPayload
28541,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [05 16 22 26 BE 02 01 00 18 03 01 55]
28542,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [06 16 22 26 C8 02 01 00 18 03 01 55]
28543,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [07 16 22 26 BE 02 01 00 18 03 01 55]
28544,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [08 16 22 26 C8 02 01 00 18 03 01 55]
28545,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [09 16 22 26 BE 02 01 00 18 03 01 55]
28546,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [0A 16 22 26 C8 02 01 00 18 03 01 55]
28547,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [0B 16 22 26 BE 02 01 00 18 03 01 55]
28548,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [0C 16 22 26 C8 02 01 00 18 03 01 55]
28549,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [0D 16 22 26 BE 02 01 00 18 03 01 55]
28550,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [0E 16 22 26 C8 02 01 00 18 03 01 55]
28551,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [0F 16 22 26 BE 02 01 00 18 03 01 55]
28552,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [10 16 22 26 C8 02 01 00 18 03 01 55]
28553,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [11 16 22 26 BE 02 01 00 18 03 01 55]
28554,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [12 16 22 26 C8 02 01 00 18 03 01 55]
28555,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [13 16 22 26 BE 02 01 00 18 03 01 55]
28556,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [14 16 22 26 C8 02 01 00 18 03 01 55]
28557,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [15 16 22 26 BE 02 01 00 18 03 01 55]
28558,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [16 16 22 26 C8 02 01 00 18 03 01 55]
28559,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [17 16 22 26 BE 02 01 00 18 03 01 55]
28560,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [18 16 22 26 C8 02 01 00 18 03 01 55]
28561,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [19 16 22 26 BE 02 01 00 18 03 01 55]
28562,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [1A 16 22 26 C8 02 01 00 18 03 01 55]
28563,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [1B 16 22 26 BE 02 01 00 18 03 01 55]
28564,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [1C 16 22 26 C8 02 01 00 18 03 01 55]
28565,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [1D 16 22 26 BE 02 01 00 18 03 01 55]
28566,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [1E 16 22 26 C8 02 01 00 18 03 01 55]
28567,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [1F 16 22 26 BE 02 01 00 18 03 01 55]
28568,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [20 16 22 26 C8 02 01 00 18 03 01 55]
28569,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [21 16 22 26 BE 02 01 00 18 03 01 55]
28570,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [22 16 22 26 C8 02 01 00 18 03 01 55]
28571,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [23 16 22 26 BE 02 01 00 18 03 01 55]
