ID,Timestamp,DateTime,DeviceName,Value,RawPayload
46393,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [5E 00 37 26 C2 02 00 00 18 02 00 54]
46394,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [5F 00 37 26 CC 02 01 00 18 02 00 54]
46395,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [60 00 37 26 C2 02 00 00 18 02 00 54]
46396,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [61 00 37 26 CC 02 00 00 18 02 00 54]
46397,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [62 00 37 26 C2 02 01 00 18 02 00 54]
46398,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [63 00 37 26 CC 02 00 00 18 02 00 54]
46399,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [64 00 37 26 C2 02 01 00 18 02 00 54]
46400,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [65 00 37 26 CC 02 01 00 18 02 00 54]
46401,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [66 00 37 26 C2 02 01 00 18 02 00 54]
46402,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [67 00 37 26 CC 02 01 00 18 02 00 54]
46403,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [68 00 37 26 C2 02 01 00 18 02 00 54]
46404,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [69 00 37 26 CC 02 01 00 18 02 00 54]
46405,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [6A 00 37 26 C2 02 02 00 18 02 00 54]
46406,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [6B 00 37 26 CC 02 01 00 18 02 00 54]
46407,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [6C 00 37 26 C2 02 01 00 18 02 00 54]
46408,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [6D 00 37 26 CC 02 01 00 18 02 00 54]
46409,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [6E 00 37 26 C2 02 01 00 18 02 00 54]
46410,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [6F 00 37 26 CC 02 01 00 18 02 00 54]
46411,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [70 00 37 26 C2 02 01 00 18 02 00 54]
46412,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [71 00 37 26 CC 02 01 00 18 03 00 54]
46413,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [72 00 37 26 C2 02 02 00 18 03 00 54]
46414,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [73 00 37 26 CC 02 01 00 18 03 00 54]
46415,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [74 00 37 26 C2 02 01 00 18 03 01 54]
46416,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [75 00 37 26 CC 02 01 00 18 03 01 54]
46417,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [76 00 37 26 C2 02 01 00 18 03 01 54]
46418,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [77 00 37 26 CC 02 01 00 18 03 01 54]
46419,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [78 00 37 26 C2 02 01 00 18 03 01 54]
46420,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [79 00 37 26 CC 02 02 00 18 03 01 54]
46421,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [7A 00 37 26 C2 02 01 00 18 03 01 54]
46422,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [7B 00 37 26 CC 02 03 00 18 03 01 54]
46423,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [7C 00 37 26 C2 02 02 00 18 03 01 54]
46424,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [7D 00 37 26 CC 02 02 00 18 03 01 54]
46425,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [7E 00 37 26 C2 02 01 00 18 03 01 54]
46426,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [7F 00 37 26 CC 02 01 00 18 03 01 54]
46427,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [80 00 37 26 C2 02 01 00 18 03 01 54]
46428,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [81 00 37 26 CC 02 01 00 18 03 01 54]
46429,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [82 00 37 26 C2 02 01 00 18 03 01 54]
46430,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [83 00 37 26 CC 02 02 00 18 03 01 54]
46431,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [84 00 37 26 C2 02 02 00 18 03 01 54]
46432,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [85 00 37 26 CC 02 01 00 18 03 01 54]
46433,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [86 00 37 26 C2 02 01 00 18 03 01 54]
46434,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [87 00 37 26 CC 02 01 00 18 03 01 54]
46435,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [88 00 37 26 C2 02 01 00 18 03 01 54]
46436,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [89 00 37 26 CC 02 01 00 18 03 01 54]
46437,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [8A 00 37 26 C2 02 01 00 18 03 01 54]
46438,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [8B 00 37 26 CC 02 02 00 18 03 01 54]
46439,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [8C 00 37 26 C2 02 01 00 18 03 01 54]
46440,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [8D 00 37 26 CC 02 01 00 18 03 01 54]
46441,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [8E 00 37 26 C2 02 01 00 18 03 01 54]
46442,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [8F 00 37 26 CC 02 01 00 18 03 01 54]
46443,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [90 00 37 26 C2 02 01 00 18 03 01 54]
46444,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [91 00 37 26 CC 02 01 00 18 03 01 54]
46445,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [92 00 37 26 C2 02 02 00 18 03 01 54]
46446,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [93 00 37 26 CC 02 02 00 18 03 01 54]
46447,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [94 00 37 26 C2 02 02 00 18 03 01 54]
46448,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [95 00 37 26 CC 02 02 00 18 03 01 54]
46449,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [96 00 37 26 C2 02 02 00 18 03 01 54]
46450,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [97 00 37 26 CC 02 02 00 18 03 01 54]
46451,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [98 00 37 26 C2 02 01 00 18 03 01 54]
46452,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [99 00 37 26 CC 02 01 00 18 03 01 54]
46453,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [9A 00 37 26 C2 02 02 00 18 03 01 54]
46454,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [9B 00 37 26 CC 02 01 00 18 03 01 54]
46455,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [9C 00 37 26 C2 02 02 00 18 03 01 54]
46456,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [9D 00 37 26 CC 02 02 00 18 03 01 54]
46457,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [9E 00 37 26 C2 02 02 00 18 03 01 54]
46458,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [9F 00 37 26 CC 02 02 00 18 03 01 54]
46459,1.78931E+12,9/13/2026 20:31,SomniGuard,70.6,SpO2:97.8% BPM:71 [A0 00 37 26 C2 02 02 00 18 03 01 54]
46460,1.78931E+12,9/13/2026 20:31,SomniGuard,71.6,SpO2:97.8% BPM:72 [A1 00 37 26 CC 02 02 00 18 03 01 54]
46461,1.78931E+12,9/13/2026 20:32,SomniGuard,70.6,SpO2:97.8% BPM:71 [A2 00 37 26 C2 02 02 00 18 03 01 54]
46462,1.78931E+12,9/13/2026 20:32,SomniGuard,71.6,SpO2:97.8% BPM:72 [A3 00 37 26 CC 02 02 00 18 03 01 54]
46463,1.78931E+12,9/13/2026 20:32,SomniGuard,70.6,SpO2:97.8% BPM:71 [A4 00 37 26 C2 02 01 00 18 03 01 54]
46464,1.78931E+12,9/13/2026 20:32,SomniGuard,71.6,SpO2:97.8% BPM:72 [A5 00 37 26 CC 02 01 00 18 03 01 54]
46465,1.78931E+12,9/13/2026 20:32,SomniGuard,70.6,SpO2:97.8% BPM:71 [A6 00 37 26 C2 02 02 00 18 03 01 54]
46466,1.78931E+12,9/13/2026 20:32,SomniGuard,71.6,SpO2:97.8% BPM:72 [A7 00 37 26 CC 02 02 00 18 03 01 54]
